ID1 ID2 nb_sup2 sum_sup2 Sex1 State1 Region1 Sex2 State2 Region2
LD1948 LD2093 18 59.421 Female Uttar_Pradesh Central Female Punjab North
LD0374 LD0278 12 37.377 Female Tamil_Nadu South Female Kerala South
LD0442 LD1936 24 77.209 Female Kerala South Male Kerala South
LD2413 LD2202 30 93.511 Male Tamil_Nadu South Female Kerala South
LD0471 LD1397 10 52.58 Male Haryana North Female Haryana North
LD0700 LD0218 13 39.312 Female Tamil_Nadu South Corrected_Male Gujarat West
LD1513 LD0284 65 335.487 Male Haryana North Male Haryana North
LD0299 LD0491 18 87.845 Female Kerala South Male Kerala South
LD1245 LD1962 156 933.364 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD2686 LD0070 13 38.736 Female Rajasthan North Female Uttarakhand Central
LD1271 LD0324 17 58.806 Male Uttarakhand Central Female Uttarakhand Central
LD2058 LD1147 7 34.527 Male Uttar_Pradesh Central Female Kerala South
LD0283 LD1622 22 82.488 Male Kerala South Female Kerala South
LD0460 LD2722 9 37.357 Female Tamil_Nadu South Female Tamil_Nadu South
LD1267 LD2569 15 67.014 Male Kerala South Female Kerala South
LD2546 LD2521 9 26.943 Male Tamil_Nadu South Female Telangana South
LD2493 LD0822 103 538.677 Female Kerala South Male Kerala South
LD2526 LD1446 15 63.744 Female Haryana North Male Haryana North
LD2438 LD0771 19 66.018 Male Delhi North Male Punjab North
LD0753 LD1078 8 25.198 Female Haryana North Female Kerala South
LD0607 LD2623 82 406.68 Female Tamil_Nadu South Male Tamil_Nadu South
LD1587 LD0550 83 406.897 Male Karnataka South Female Karnataka South
LD2403 LD0309 18 91.152 Male Rajasthan North Female Rajasthan North
LD2322 LD0577 31 139.206 Female Haryana North Male Haryana North
LD1777 LD1386 28 106.754 Female Tamil_Nadu South Female Tamil_Nadu South
LD1606 LD0924 11 41.284 Female Tamil_Nadu South Female Tamil_Nadu South
LD0068 LD2030 161 997.314 Male Karnataka South Female Karnataka South
LD1008 LD1563 10 30.907 Male Haryana North Female Tamil_Nadu South
LD1755 LD1455 13 34.728 Female Delhi North Female Rajasthan North
LD2045 LD1161 45 151.352 Female Tamil_Nadu South Female Kerala South
LD0332 LD2661 32 104.541 Female Kerala South Female Kerala South
LD0956 LD2722 100 545.743 Male Tamil_Nadu South Female Tamil_Nadu South
LD0542 LD2360 11 31.907 Male Tamil_Nadu South Female Uttar_Pradesh Central
LD1735 LD2710 13 46.211 Male Tamil_Nadu South Male Tamil_Nadu South
LD1844 LD1263 14 38.205 Male Haryana North Male Bihar East
LD2652 LD0346 12 47.738 Male Kerala South Male Kerala South
LD0927 LD0418 20 74.383 Female Kerala South Female Kerala South
LD0389 LD1254 11 39.266 Male Rajasthan North Male Rajasthan North
LD1763 LD0803 55 247.808 Female Tamil_Nadu South Male Tamil_Nadu South
LD0130 LD0923 364 2089.58 Male Kerala South Male Kerala South
LD0541 LD0133 22 65.789 Male Haryana North Female Haryana North
LD0880 LD0221 12 39.67 Male Tamil_Nadu South Female Tamil_Nadu South
LD0888 LD1719 13 35.158 Female Karnataka South Female Gujarat West
LD0324 LD0429 20 63.233 Female Uttarakhand Central Female Uttarakhand Central
LD1655 LD1201 76 325.253 Female Delhi North Male Delhi North
LD2465 LD1537 23 79.336 Female Tamil_Nadu South Male Andhra_Pradesh South
LD1924 LD0948 29 82.454 Male Rajasthan North Female Rajasthan North
LD0284 LD1513 65 335.487 Male Haryana North Male Haryana North
LD2074 LD0501 13 37.764 Female Kerala South Male Karnataka South
LD2487 LD2615 14 39.67 Female Uttar_Pradesh Central Male Gujarat West
LD1289 LD1708 10 26.009 Male Karnataka South Female Maharashtra West
LD0410 LD2633 14 56.028 Female Bihar East Male Jharkhand East
LD2024 LD1119 16 48.685 Female Haryana North Female Gujarat West
LD2048 LD0028 21 76.974 Female Haryana North Female Haryana North
LD2043 LD0102 44 184.84 Female Kerala South Male Kerala South
LD0875 LD2037 12 52.46 Female Haryana North Male Haryana North
LD0448 LD1474 15 43.972 Male Tamil_Nadu South Female Haryana North
LD1111 LD1263 15 44.287 Female Bihar East Male Bihar East
LD1559 LD2717 12 42.119 Female Kerala South Male Kerala South
LD0039 LD1183 12 52.749 Female Haryana North Female Haryana North
LD0400 LD1397 11 47.362 Male Haryana North Female Haryana North
LD2528 LD1391 290 1946.61 Male Karnataka South Male Karnataka South
LD2524 LD1815 8 35.123 Female Rajasthan North Male Kerala South
LD0081 LD0274 14 38.765 Male Haryana North Male Rajasthan North
LD2182 LD0555 23 79.112 Female Missing Other Female Punjab North
LD2636 LD1796 31 95.421 Female Karnataka South Female Karnataka South
LD2649 LD1640 9 35.533 Female Rajasthan North Male Rajasthan North
LD1118 LD2574 15 49.548 Male Haryana North Male Rajasthan North
LD0278 LD2057 36 148.591 Female Kerala South Female Kerala South
LD0273 LD0414 9 40.739 Female Haryana North Female Uttar_Pradesh Central
LD0090 LD0782 15 41.719 Male Tamil_Nadu South Female Tamil_Nadu South
LD0028 LD2048 21 76.974 Female Haryana North Female Haryana North
LD1633 LD2530 170 1140.56 Male Karnataka South Female Karnataka South
LD1084 LD2713 86 435.657 Male Bihar East Female Bihar East
LD1352 LD1624 31 110.397 Female Kerala South Male Kerala South
LD0198 LD0905 11 31.985 Female Haryana North Female Gujarat West
LD2245 LD1501 11 41.094 Male Tamil_Nadu South Female Tamil_Nadu South
LD1276 LD0072 13 31.601 Male Tamil_Nadu South Female Uttar_Pradesh Central
LD2631 LD0454 21 72.894 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD2407 LD1220 7 22.873 Male Rajasthan North Female Maharashtra West
LD2586 LD2737 63 310.612 Male Kerala South Female Kerala South
LD0817 LD2671 12 35.073 Female Tamil_Nadu South Female Maharashtra West
LD0412 LD1541 44 206.553 Male Karnataka South Female Karnataka South
LD0995 LD1131 11 32.611 Male Karnataka South Male Madhya_Pradesh Central
LD2392 LD1820 11 38.186 Female Rajasthan North Male Uttar_Pradesh Central
LD1680 LD1408 24 87.96 Male Kerala South Female Kerala South
LD2209 LD1460 269 1455.85 Female Haryana North Female Haryana North
LD2656 LD0880 10 32.386 Male Karnataka South Male Tamil_Nadu South
LD1701 LD0194 12 37.392 Female Rajasthan North Female Rajasthan North
LD0639 LD0757 16 63.447 Female Rajasthan North Male Rajasthan North
LD0668 LD2164 33 119.69 Female Delhi North Male Delhi North
LD1432 LD0038 29 146.903 Male Kerala South Female Kerala South
LD2042 LD1474 12 39.821 Female Delhi North Female Haryana North
LD1818 LD1624 37 153.896 Male Kerala South Male Kerala South
LD0288 LD1316 21 70.95 Male Tamil_Nadu South Male Tamil_Nadu South
LD1038 LD1647 12 40.498 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD1429 LD2208 32 90.402 Female Delhi North Male Missing Other
LD0751 LD2484 25 101.353 Female Rajasthan North Male Rajasthan North
LD0221 LD0880 12 39.67 Female Tamil_Nadu South Male Tamil_Nadu South
LD2036 LD1019 11 53.591 Male Tamil_Nadu South Female Tamil_Nadu South
LD1491 LD2296 109 651.337 Female Rajasthan North Male Rajasthan North
LD1923 LD1316 13 37.082 Female Karnataka South Male Tamil_Nadu South
LD1318 LD1682 22 87.402 Male Kerala South Male Kerala South
LD2144 LD0870 19 68.172 Female Uttar_Pradesh Central Female Uttar_Pradesh Central
LD1966 LD1953 18 64.749 Female Karnataka South Male Karnataka South
LD0021 LD0349 34 132.15 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD1536 LD1161 52 176.587 Male Kerala South Female Kerala South
LD2177 LD0982 43 160.24 Female Kerala South Male Kerala South
LD1336 LD2256 13 45.823 Female Tamil_Nadu South Female Tamil_Nadu South
LD1380 LD1694 35 129.673 Male Kerala South Female Kerala South
LD0757 LD0639 16 63.447 Male Rajasthan North Female Rajasthan North
LD2007 LD1281 41 142.08 Male Kerala South Male Kerala South
LD2174 LD2054 9 31.576 Female Rajasthan North Male Rajasthan North
LD2668 LD0282 61 304.314 Male Odisha East Female Odisha East
LD0800 LD1405 13 34.257 Female West_Bengal East Male Jammu_&_Kashmir North
LD1915 LD0429 11 35.052 Female Assam North-East Female Uttarakhand Central
LD2414 LD2132 12 33.785 Male Gujarat West Female Madhya_Pradesh Central
LD1390 LD2079 24 118.649 Female Odisha East Female Odisha East
LD1428 LD0191 24 120.291 Male Odisha East Male Odisha East
LD2307 LD2595 12 33.66 Female Assam North-East Male Telangana South
LD2690 LD2399 27 127.287 Male Odisha East Male Odisha East
LD2193 LD0396 16 42.923 Female Missing Other Female Andhra_Pradesh South
LD2223 LD0385 15 49.876 Female Gujarat West Female Gujarat West
LD0120 LD0101 16 64.7 Male Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD1077 LD0960 155 878.557 Male Odisha East Male Odisha East
LD2267 LD0005 14 40.715 Male Gujarat West Male Gujarat West
LD2552 LD0088 23 72.063 Male Odisha East Female Odisha East
LD0850 LD2127 13 39.177 Female Bihar East Male West_Bengal East
LD0386 LD0502 158 861.513 Male Bihar East Male Bihar East
LD1176 LD1181 13 36.352 Female Odisha East Female Odisha East
LD1157 LD2554 91 441.184 Female Gujarat West Male Gujarat West
LD0921 LD2444 29 92.017 Female Uttar_Pradesh Central Female Uttar_Pradesh Central
LD1704 LD2274 20 77.002 Male Missing Other Male West_Bengal East
LD2672 LD2462 18 73.447 Male West_Bengal East Female Missing Other
LD0945 LD1596 10 31.728 Male Missing Other Male Telangana South
LD2653 LD0129 12 35.102 Female West_Bengal East Male Missing Other
LD0981 LD2409 41 209.518 Female Odisha East Female Odisha East
LD1172 LD2485 12 33.057 Female Odisha East Male Uttar_Pradesh Central
LD2581 LD1528 23 93.423 Male Assam North-East Male Assam North-East
LD0103 LD1217 47 358.392 Female West_Bengal East Female West_Bengal East
LD0612 LD0432 12 32.436 Male West_Bengal East Female Kerala South
LD0125 LD1534 10 39.781 Female Assam North-East Male Assam North-East
LD0931 LD0905 10 26.433 Female Bihar East Female Gujarat West
LD2119 LD1108 22 81.854 Female Maharashtra West Male Maharashtra West
LD2384 LD1826 17 67.786 Male Uttar_Pradesh Central Male Jammu_&_Kashmir North
LD2090 LD2200 12 45.967 Female Uttar_Pradesh Central Female Jammu_&_Kashmir North
LD0795 LD0271 18 66.72 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD0127 LD1072 11 42.909 Female Odisha East Male Odisha East
LD1756 LD0079 11 30.666 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD0666 LD0437 10 32.938 Male Assam North-East Male Tamil_Nadu South
LD0965 LD0970 16 60.307 Female Telangana South Female Telangana South
LD1011 LD2430 13 34.206 Female West_Bengal East Female Odisha East
LD0676 LD1457 18 58.884 Female Odisha East Female Odisha East
LD2274 LD0325 61 232.366 Male West_Bengal East Male West_Bengal East
LD2299 LD0210 30 101.96 Male Assam North-East Male Assam North-East
LD2095 LD1133 13 43.632 Female Gujarat West Male Gujarat West
LD1060 LD2383 102 584.265 Female Maharashtra West Male Maharashtra West
LD0426 LD0608 7 35.382 Female Punjab North Female Haryana North
LD2742 LD0117 147 795.215 Male Odisha East Male Odisha East
LD1873 LD2640 60 280.608 Corrected_Male Punjab North Corrected_Male Punjab North
LD1468 LD1894 11 38.684 Female Uttar_Pradesh Central Female Haryana North
LD0477 LD0446 10 25.574 Female Jammu_&_Kashmir North Male Rajasthan North
LD1551 LD2548 12 43.813 Female Uttar_Pradesh Central Female Uttar_Pradesh Central
LD1933 LD1487 8 25.188 Male Punjab North Female Haryana North
LD1812 LD2172 17 46.75 Male Uttar_Pradesh Central Female Rajasthan North
LD1584 LD1119 20 69.373 Female Gujarat West Female Gujarat West
LD0276 LD2285 17 61.62 Female Gujarat West Female Gujarat West
LD1056 LD2513 9 24.479 Male Punjab North Male Delhi North
LD1876 LD1959 107 643.803 Male Telangana South Female Telangana South
LD2052 LD2272 13 43.211 Male Uttarakhand Central Female Uttarakhand Central
LD2682 LD0669 119 624.972 Male Odisha East Male Odisha East
LD1884 LD1623 57 216.41 Male West_Bengal East Female West_Bengal East
LD2468 LD2606 11 32.991 Male Punjab North Female Punjab North
LD0475 LD0045 12 33.029 Female Gujarat West Female Gujarat West
LD1838 LD2753 10 31.564 Male Odisha East Female Odisha East
LD2260 LD0428 9 28.857 Female Karnataka South Male Gujarat West
LD0842 LD2462 12 37.739 Male Assam North-East Female Missing Other
LD0435 LD1133 14 48.54 Male Gujarat West Male Gujarat West
LD2146 LD0043 62 223.416 Female Bihar East Female Bihar East
LD1999 LD0378 60 219.099 Male West_Bengal East Female West_Bengal East
LD2734 LD1749 17 61.915 Male Bihar East Male Bihar East
LD1223 LD2419 15 50.386 Female Assam North-East Male Assam North-East
LD1258 LD0253 14 42.456 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD2162 LD0918 32 109.123 Male Jharkhand East Female Odisha East
LD1509 LD0284 10 41.738 Male Uttar_Pradesh Central Male Haryana North
LD2578 LD2280 18 74.672 Male Assam North-East Female Assam North-East
LD1071 LD2201 10 28.724 Male Missing Other Male West_Bengal East
LD0941 LD0129 19 58.319 Female Missing Other Male Missing Other
LD2680 LD0293 12 35.786 Male Telangana South Female Telangana South
LD0093 LD1644 9 29.082 Female Uttarakhand Central Female Kerala South
LD0627 LD0274 11 32.563 Female Telangana South Male Rajasthan North
LD1653 LD2275 24 103.255 Female Odisha East Female Odisha East
LD0589 LD0657 11 37.207 Male Odisha East Male Telangana South
LD0100 LD0356 76 398.248 Male Assam North-East Male Assam North-East
LD1529 LD1751 12 52.017 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD2537 LD1579 9 28.976 Female West_Bengal East Male Missing Other
LD0304 LD1738 15 51.253 Male West_Bengal East Female West_Bengal East
LD1049 LD2525 50 286.401 Female Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD1214 LD2365 11 40.148 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD1611 LD0342 12 45.962 Female Telangana South Female Telangana South
LD0507 LD0954 32 115.517 Female Gujarat West Female Missing Other
LD2148 LD1202 21 91.367 Female Uttarakhand Central Female Uttarakhand Central
LD2561 LD2353 65 366.842 Male Kerala South Female Kerala South
LD1498 LD1167 180 1102.57 Male Madhya_Pradesh Central Male Madhya_Pradesh Central
LD1445 LD1254 11 31.284 Female Bihar East Male Rajasthan North
LD0886 LD1942 21 92.906 Male Telangana South Female Telangana South
LD1401 LD1063 14 40.322 Female West_Bengal East Female Gujarat West
LD1927 LD1597 10 29.221 Female Telangana South Female Haryana North
LD2635 LD0009 74 373.759 Male Maharashtra West Male Maharashtra West
LD0716 LD2276 22 86.737 Female Bihar East Female Bihar East
LD2667 LD0503 10 45.548 Male Maharashtra West Male Maharashtra West
LD0709 LD1934 13 32.211 Male Maharashtra West Male West_Bengal East
LD0234 LD1548 19 78.827 Female Gujarat West Female Gujarat West
LD1931 LD2357 19 71.989 Corrected_Female Punjab North Male Punjab North
LD2266 LD2352 15 45.479 Male West_Bengal East Male West_Bengal East
LD2638 LD2720 13 38.483 Male Telangana South Female Telangana South
LD1742 LD0905 15 44.856 Female Madhya_Pradesh Central Female Gujarat West
LD1782 LD2314 21 73.288 Female Punjab North Male Punjab North
LD0101 LD1035 77 455.946 Male Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD2473 LD1476 20 58.336 Female Missing Other Female Missing Other
LD1707 LD1637 8 42.848 Male Odisha East Female Odisha East
LD0556 LD2079 38 192.199 Female Odisha East Female Odisha East
LD1433 LD2624 11 31.608 Female Tamil_Nadu South Male Tamil_Nadu South
LD2391 LD0797 23 75.839 Female Punjab North Female Punjab North
LD0973 LD1216 16 45.036 Male Gujarat West Male Rajasthan North
LD0690 LD2481 28 154.698 Female Telangana South Male Telangana South
LD2536 LD1509 11 34.848 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0107 LD2361 25 73.115 Female Gujarat West Male Gujarat West
LD0091 LD2304 12 41.704 Male Uttarakhand Central Female Uttarakhand Central
LD0085 LD1965 22 74.158 Male Gujarat West Female Gujarat West
LD2184 LD1328 73 342.007 Female West_Bengal East Female West_Bengal East
LD2330 LD1722 37 116.763 Male Assam North-East Male Assam North-East
LD0383 LD2327 31 111.934 Female Madhya_Pradesh Central Female Madhya_Pradesh Central
LD0960 LD1077 155 878.557 Male Odisha East Male Odisha East
LD2399 LD0623 31 169.942 Male Odisha East Male Odisha East
LD0183 LD2069 14 59.044 Female Bihar East Female Bihar East
LD1418 LD2716 238 1436.71 Male Uttarakhand Central Male Uttarakhand Central
LD1414 LD1653 19 78.326 Male Odisha East Female Odisha East
LD2257 LD1362 16 53.001 Female Gujarat West Male Gujarat West
LD0785 LD2263 16 55.581 Male Uttarakhand Central Male Uttarakhand Central
LD1335 LD1244 12 43.908 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD2041 LD0037 13 37.924 Male Odisha East Female Tamil_Nadu South
LD2033 LD1027 15 45.058 Female Gujarat West Female Gujarat West
LD1665 LD1629 26 114.283 Male Bihar East Male Bihar East
LD1033 LD2368 18 71.983 Female Assam North-East Male Assam North-East
LD0452 LD0124 11 31.651 Male West_Bengal East Male Kerala South
LD1710 LD1836 24 70.994 Male Punjab North Corrected_Female Punjab North
LD0735 LD1300 29 95.626 Male Gujarat West Female Gujarat West
LD0605 LD2631 13 44.648 Female Uttar_Pradesh Central Female Uttar_Pradesh Central
LD1288 LD1300 28 92.724 Female Gujarat West Female Gujarat West
LD0732 LD2496 181 1098.61 Female Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD2389 LD0168 209 1116.61 Female Assam North-East Male Assam North-East
LD2566 LD2243 75 377.461 Male Maharashtra West Male Maharashtra West
LD0394 LD2602 13 47.547 Male Bihar East Male Bihar East
LD0775 LD1352 13 38.766 Female Maharashtra West Female Kerala South
LD0050 LD0398 26 110.623 Male Gujarat West Female Gujarat West
LD0056 LD0358 64 331.601 Female Maharashtra West Male Maharashtra West
LD0928 LD1051 10 36.001 Female West_Bengal East Female Tamil_Nadu South
LD0377 LD0110 12 35.454 Female Gujarat West Female Gujarat West
LD0172 LD1207 40 201.357 Male Madhya_Pradesh Central Male Madhya_Pradesh Central
LD1637 LD2609 13 44.905 Female Odisha East Male Odisha East
LD2716 LD1418 238 1436.71 Male Uttarakhand Central Male Uttarakhand Central
LD1010 LD0623 15 77.316 Male Odisha East Male Odisha East
LD2739 LD1912 11 35.306 Male Maharashtra West Female Maharashtra West
LD2213 LD0937 19 62.025 Male Gujarat West Male Gujarat West
LD2126 LD0354 17 48.848 Female Maharashtra West Male Telangana South
LD0308 LD2252 13 33.716 Female Uttar_Pradesh Central Male Bihar East
LD1035 LD0101 77 455.946 Male Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD1015 LD2041 14 36.471 Male Odisha East Male Odisha East
LD0699 LD0615 40 187.421 Male Gujarat West Female Gujarat West
LD1355 LD1780 41 233.64 Female West_Bengal East Male Odisha East
LD1375 LD2076 9 28.921 Female Gujarat West Female Gujarat West
LD2028 LD1871 18 80.96 Male Odisha East Male Odisha East
LD2460 LD1340 12 56.841 Female Madhya_Pradesh Central Female Gujarat West
LD1554 LD0283 12 33.759 Female Odisha East Male Kerala South
LD2641 LD2302 14 41.491 Male West_Bengal East Male Kerala South
LD0404 LD0489 22 94.006 Female Gujarat West Female Gujarat West
LD0836 LD1634 14 36.036 Male Jammu_&_Kashmir North Male Uttar_Pradesh Central
LD0353 LD1385 11 32.794 Male Telangana South Male Odisha East
LD1887 LD1238 60 251.886 Female Gujarat West Female Gujarat West
LD0544 LD0281 14 49.829 Male Bihar East Female Bihar East
LD0833 LD0246 24 93.506 Male Madhya_Pradesh Central Male Madhya_Pradesh Central
LD0005 LD1135 13 41.634 Male Gujarat West Male Gujarat West
LD2726 LD0123 15 54.726 Male Bihar East Male Bihar East
LD1042 LD2534 14 51.628 Female Bihar East Male Bihar East
LD1219 LD0109 38 181.253 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD2070 LD2088 11 32.576 Male Odisha East Female Punjab North
LD0393 LD1371 27 81.074 Female Punjab North Female Uttar_Pradesh Central
LD1442 LD1924 14 39.701 Male Maharashtra West Male Rajasthan North
LD2527 LD1772 68 323.519 Male Karnataka South Male Karnataka South
LD2317 LD1263 19 71.274 Male Bihar East Male Bihar East
LD1548 LD0234 19 78.827 Female Gujarat West Female Gujarat West
LD0918 LD2162 32 109.123 Female Odisha East Male Jharkhand East
LD1322 LD1605 110 665.811 Male Gujarat West Male Gujarat West
LD1473 LD1387 13 40.989 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0773 LD0224 14 50.611 Female Gujarat West Male Gujarat West
LD0354 LD2559 47 136.473 Male Telangana South Male Telangana South
LD0534 LD2455 14 45.344 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD0098 LD1663 16 48.998 Female Uttarakhand Central Female Uttarakhand Central
LD2284 LD0035 12 36.434 Male Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD1558 LD2076 14 51.811 Male Gujarat West Female Gujarat West
LD0048 LD0680 9 33.146 Male Punjab North Female Punjab North
LD1512 LD1860 26 104.588 Male Bihar East Male Bihar East
LD1027 LD2489 19 70.369 Female Gujarat West Female Gujarat West
LD1091 LD1076 9 35.762 Male Bihar East Female Bihar East
LD0964 LD1440 13 39.404 Male Assam North-East Male West_Bengal East
LD1503 LD2711 12 34.466 Male Maharashtra West Female Kerala South
LD1827 LD2442 14 49.969 Female West_Bengal East Male West_Bengal East
LD1858 LD1407 19 80.614 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD1482 LD0487 12 45.549 Female Uttarakhand Central Male Uttarakhand Central
LD0316 LD2095 14 39.6 Male Punjab North Female Gujarat West
LD1441 LD0032 10 36.259 Female Odisha East Male Odisha East
LD0761 LD1249 121 695.133 Female Bihar East Female Bihar East
LD1684 LD1614 12 36.341 Male Uttar_Pradesh Central Male Haryana North
LD1102 LD2696 11 51.896 Female Odisha East Male Odisha East
LD2142 LD0838 19 52.22 Female Gujarat West Female Gujarat West
LD0816 LD2229 25 71.773 Female Maharashtra West Female Maharashtra West
LD0992 LD1528 20 73.699 Male Assam North-East Male Assam North-East
LD0224 LD0773 14 50.611 Male Gujarat West Female Gujarat West
LD1466 LD2685 112 671.725 Male Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD1566 LD0722 11 32.112 Female Telangana South Male Uttar_Pradesh Central
LD0416 LD2216 12 31.664 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD0615 LD1764 44 195.707 Female Gujarat West Male Gujarat West
LD1045 LD1794 9 30.297 Male Madhya_Pradesh Central Female Rajasthan North
LD1099 LD0724 93 541.699 Female Odisha East Female Odisha East
LD1928 LD0147 162 936.8 Female Odisha East Male Odisha East
LD0789 LD1688 59 323.752 Male Odisha East Male Odisha East
LD1748 LD0155 12 39.689 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD1055 LD0981 29 134.417 Male Odisha East Female Odisha East
LD2461 LD1385 14 37.5 Female Maharashtra West Male Odisha East
LD1100 LD1579 17 47.423 Male West_Bengal East Male Missing Other
LD0313 LD1187 20 70.117 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0667 LD0437 15 44.45 Female Andhra_Pradesh South Male Tamil_Nadu South
LD2331 LD1505 15 96.256 Female Odisha East Female Odisha East
LD2224 LD1550 17 70.907 Male Telangana South Male Telangana South
LD1505 LD2331 15 96.256 Female Odisha East Female Odisha East
LD1695 LD1663 29 109.624 Female Uttarakhand Central Female Uttarakhand Central
LD2265 LD0227 14 44.546 Male Gujarat West Male West_Bengal East
LD0858 LD0283 15 42.244 Female Jammu_&_Kashmir North Male Kerala South
LD0258 LD2391 23 65.404 Male Punjab North Female Punjab North
LD1596 LD0217 47 248.691 Male Telangana South Female Telangana South
LD1437 LD2718 28 121.211 Male West_Bengal East Female Missing Other
LD0839 LD2236 10 32.43 Female Gujarat West Female Kerala South
LD0302 LD1205 55 234.824 Female Odisha East Male Odisha East
LD2400 LD0539 10 29.825 Male Telangana South Male Telangana South
LD0189 LD0466 11 27.857 Female West_Bengal East Male Bihar East
LD0495 LD2762 26 128.723 Female West_Bengal East Female Odisha East
LD0591 LD1156 11 31.693 Female Maharashtra West Male Uttar_Pradesh Central
LD2094 LD1248 15 53.972 Male Odisha East Male Odisha East
LD2064 LD1713 9 45.163 Female Telangana South Male Telangana South
LD0319 LD1274 14 44.789 Male Missing Other Male Assam North-East
LD1217 LD0103 47 358.392 Female West_Bengal East Female West_Bengal East
LD2462 LD2672 18 73.447 Female Missing Other Male West_Bengal East
LD2703 LD2409 17 84.558 Male Odisha East Female Odisha East
LD2204 LD1676 20 58.384 Male West_Bengal East Male West_Bengal East
LD2308 LD2083 11 37.067 Male West_Bengal East Male West_Bengal East
LD0294 LD0221 13 38.509 Female Odisha East Female Tamil_Nadu South
LD2001 LD0833 17 68.785 Female Madhya_Pradesh Central Male Madhya_Pradesh Central
LD2676 LD1591 15 43.817 Female Gujarat West Male Gujarat West
LD0963 LD0554 10 47.543 Female Gujarat West Male Gujarat West
LD2092 LD0056 22 75.249 Male Maharashtra West Female Maharashtra West
LD0560 LD0440 13 50.884 Male Uttarakhand Central Male Uttarakhand Central
LD1640 LD2071 12 50.064 Male Rajasthan North Male Rajasthan North
LD0476 LD2323 11 41.866 Female Uttar_Pradesh Central Female Haryana North
LD2083 LD1230 12 45.435 Male West_Bengal East Female West_Bengal East
LD0296 LD1924 11 30.498 Male Odisha East Male Rajasthan North
LD1301 LD1485 8 39.703 Female Telangana South Female Telangana South
LD0695 LD0623 78 448.31 Male Odisha East Male Odisha East
LD1206 LD1119 13 43.902 Female Jammu_&_Kashmir North Female Gujarat West
LD2300 LD1899 13 31.692 Female Uttar_Pradesh Central Female Maharashtra West
LD1892 LD2645 10 31.223 Female Odisha East Male Uttar_Pradesh Central
LD0828 LD0648 15 37.656 Female West_Bengal East Female West_Bengal East
LD2501 LD1728 18 63.051 Male Gujarat West Female Gujarat West
LD1630 LD2090 11 36.203 Female Uttar_Pradesh Central Female Uttar_Pradesh Central
LD1159 LD1696 16 68.401 Female Rajasthan North Male Rajasthan North
LD0623 LD0695 78 448.31 Male Odisha East Male Odisha East
LD1770 LD0790 26 92.906 Female Punjab North Female Punjab North
LD2617 LD1848 13 41.739 Male Bihar East Male Bihar East
LD1822 LD2426 13 39.825 Female Telangana South Male Telangana South
LD0489 LD0404 22 94.006 Female Gujarat West Female Gujarat West
LD2754 LD1230 11 38.184 Female West_Bengal East Female West_Bengal East
LD2511 LD0217 23 114.017 Male Telangana South Female Telangana South
LD1669 LD2602 13 46.928 Male Bihar East Male Bihar East
LD1901 LD2304 16 50.784 Male Uttarakhand Central Female Uttarakhand Central
LD1273 LD0234 15 47.75 Female Gujarat West Female Gujarat West
LD1443 LD2576 18 73.989 Male Rajasthan North Female Rajasthan North
LD1793 LD2477 10 30.273 Male Bihar East Female Kerala South
LD1153 LD0789 11 34.642 Male Maharashtra West Male Odisha East
LD1067 LD0488 10 44.528 Female Karnataka South Male Karnataka South
LD0522 LD1602 13 48 Female Telangana South Male Telangana South
LD1044 LD1924 12 35.233 Male Maharashtra West Male Rajasthan North
LD2450 LD2687 29 83.889 Male Gujarat West Female Gujarat West
LD1870 LD1623 45 181.117 Male West_Bengal East Female West_Bengal East
LD1133 LD0331 16 54.732 Male Gujarat West Female Gujarat West
LD0267 LD0140 10 26.501 Female Telangana South Male Tamil_Nadu South
LD0293 LD1742 15 42.736 Female Telangana South Female Madhya_Pradesh Central
LD1929 LD0369 8 22.777 Male Uttar_Pradesh Central Male Kerala South
LD0220 LD0080 62 267.501 Male Gujarat West Female Gujarat West
