#ID nb_sup2 sum_sup2 mean_sup2 nb_sup8 sum_sup8 mean_sup8 nb_sup20 sum_sup20 mean_sup20 Sex State Region
HG02078 6 18.353 3.05883 0 0 0 0 0 0 2 KHV EAS
HG02079 1 2.491 2.491 0 0 0 0 0 0 1 KHV EAS
HG02081 1 2.493 2.493 0 0 0 0 0 0 2 KHV EAS
HG02082 0 0 0 0 0 0 0 0 0 1 KHV EAS
HG02084 3 10.194 3.398 0 0 0 0 0 0 2 KHV EAS
HG02085 0 0 0 0 0 0 0 0 0 1 KHV EAS
HG02086 1 2.838 2.838 0 0 0 0 0 0 2 KHV EAS
HG02087 0 0 0 0 0 0 0 0 0 2 KHV EAS
HG02088 0 0 0 0 0 0 0 0 0 1 KHV EAS
HG02089 1 2.697 2.697 0 0 0 0 0 0 2 PEL AMR
HG02090 4 9.64 2.41 0 0 0 0 0 0 1 PEL AMR
HG02095 1 2.663 2.663 0 0 0 0 0 0 2 ACB AFR
HG02102 1 3.45 3.45 0 0 0 0 0 0 2 PEL AMR
HG02104 2 6.09 3.045 0 0 0 0 0 0 1 PEL AMR
HG02105 2 5.742 2.871 0 0 0 0 0 0 2 PEL AMR
HG02107 1 2.523 2.523 0 0 0 0 0 0 1 ACB AFR
HG02108 1 2.021 2.021 0 0 0 0 0 0 2 ACB AFR
HG02111 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02113 0 0 0 0 0 0 0 0 0 2 KHV EAS
HG02116 1 2.464 2.464 0 0 0 0 0 0 1 KHV EAS
HG02121 1 2.261 2.261 0 0 0 0 0 0 2 KHV EAS
HG02122 1 3.466 3.466 0 0 0 0 0 0 1 KHV EAS
HG02127 7 19.642 2.806 0 0 0 0 0 0 2 KHV EAS
HG02128 1 2.066 2.066 0 0 0 0 0 0 1 KHV EAS
HG02130 1 2.113 2.113 0 0 0 0 0 0 2 KHV EAS
HG02131 1 2.572 2.572 0 0 0 0 0 0 1 KHV EAS
HG02133 1 2.402 2.402 0 0 0 0 0 0 2 KHV EAS
HG02134 1 2.377 2.377 0 0 0 0 0 0 1 KHV EAS
HG02136 1 3.565 3.565 0 0 0 0 0 0 2 KHV EAS
HG02137 0 0 0 0 0 0 0 0 0 1 KHV EAS
HG02138 2 4.223 2.1115 0 0 0 0 0 0 1 KHV EAS
HG02139 2 6.051 3.0255 0 0 0 0 0 0 2 KHV EAS
HG02140 0 0 0 0 0 0 0 0 0 2 KHV EAS
HG02141 1 2.159 2.159 0 0 0 0 0 0 1 KHV EAS
HG02142 1 2.27 2.27 0 0 0 0 0 0 2 KHV EAS
HG02143 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02144 1 3.417 3.417 0 0 0 0 0 0 2 ACB AFR
HG02146 21 68.653 3.26919 0 0 0 0 0 0 1 PEL AMR
HG02147 0 0 0 0 0 0 0 0 0 2 PEL AMR
HG02150 2 6.81 3.405 0 0 0 0 0 0 1 PEL AMR
HG02151 0 0 0 0 0 0 0 0 0 2 CDX EAS
HG02152 7 28.923 4.13186 0 0 0 0 0 0 2 CDX EAS
HG02153 4 20.611 5.15275 1 12.813 12.813 0 0 0 2 CDX EAS
HG02154 24 82.744 3.44767 2 17.724 8.862 0 0 0 2 CDX EAS
HG02155 1 2.483 2.483 0 0 0 0 0 0 2 CDX EAS
HG02156 11 58.353 5.30482 3 29.236 9.74533 0 0 0 2 CDX EAS
HG02164 5 13.864 2.7728 0 0 0 0 0 0 2 CDX EAS
HG02165 2 4.561 2.2805 0 0 0 0 0 0 2 CDX EAS
HG02166 5 23.256 4.6512 1 11.287 11.287 0 0 0 2 CDX EAS
HG02178 7 23.258 3.32257 0 0 0 0 0 0 2 CDX EAS
HG02179 0 0 0 0 0 0 0 0 0 2 CDX EAS
HG02180 1 5.086 5.086 0 0 0 0 0 0 2 CDX EAS
HG02181 0 0 0 0 0 0 0 0 0 2 CDX EAS
HG02182 0 0 0 0 0 0 0 0 0 2 CDX EAS
HG02184 5 15.13 3.026 0 0 0 0 0 0 2 CDX EAS
HG02185 11 35.068 3.188 0 0 0 0 0 0 2 CDX EAS
HG02186 1 2.013 2.013 0 0 0 0 0 0 2 CDX EAS
HG02187 1 2.474 2.474 0 0 0 0 0 0 2 CDX EAS
HG02188 4 17.313 4.32825 0 0 0 0 0 0 2 CDX EAS
HG02190 2 5.784 2.892 0 0 0 0 0 0 2 CDX EAS
HG02215 1 3.472 3.472 0 0 0 0 0 0 2 GBR EUR
HG02219 0 0 0 0 0 0 0 0 0 1 IBS EUR
HG02220 1 2.183 2.183 0 0 0 0 0 0 2 IBS EUR
HG02221 0 0 0 0 0 0 0 0 0 1 IBS EUR
HG02223 1 2.064 2.064 0 0 0 0 0 0 2 IBS EUR
HG02224 0 0 0 0 0 0 0 0 0 1 IBS EUR
HG02230 3 9.885 3.295 0 0 0 0 0 0 2 IBS EUR
HG02231 1 3.94 3.94 0 0 0 0 0 0 1 IBS EUR
HG02232 2 6.309 3.1545 0 0 0 0 0 0 2 IBS EUR
HG02233 1 2.069 2.069 0 0 0 0 0 0 1 IBS EUR
HG02235 0 0 0 0 0 0 0 0 0 2 IBS EUR
HG02236 0 0 0 0 0 0 0 0 0 1 IBS EUR
HG02238 0 0 0 0 0 0 0 0 0 1 IBS EUR
HG02239 0 0 0 0 0 0 0 0 0 2 IBS EUR
HG02250 0 0 0 0 0 0 0 0 0 1 CDX EAS
HG02252 2 4.65 2.325 0 0 0 0 0 0 2 PEL AMR
HG02253 1 2.466 2.466 0 0 0 0 0 0 1 PEL AMR
HG02255 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02256 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02259 0 0 0 0 0 0 0 0 0 1 PEL AMR
HG02260 0 0 0 0 0 0 0 0 0 2 PEL AMR
HG02262 0 0 0 0 0 0 0 0 0 1 PEL AMR
HG02265 2 6.882 3.441 0 0 0 0 0 0 1 PEL AMR
HG02266 2 6.606 3.303 0 0 0 0 0 0 2 PEL AMR
HG02271 2 6.019 3.0095 0 0 0 0 0 0 1 PEL AMR
HG02272 17 58.269 3.42759 1 8.797 8.797 0 0 0 2 PEL AMR
HG02274 1 2.026 2.026 0 0 0 0 0 0 1 PEL AMR
HG02275 9 29.343 3.26033 0 0 0 0 0 0 2 PEL AMR
HG02277 2 6.563 3.2815 0 0 0 0 0 0 1 PEL AMR
HG02278 1 2.494 2.494 0 0 0 0 0 0 2 PEL AMR
HG02281 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02282 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02283 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02284 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02285 0 0 0 0 0 0 0 0 0 1 PEL AMR
HG02286 0 0 0 0 0 0 0 0 0 2 PEL AMR
HG02291 3 7.409 2.46967 0 0 0 0 0 0 1 PEL AMR
HG02292 2 5.995 2.9975 0 0 0 0 0 0 2 PEL AMR
HG02298 1 2.042 2.042 0 0 0 0 0 0 2 PEL AMR
HG02299 3 8.12 2.70667 0 0 0 0 0 0 1 PEL AMR
HG02301 2 4.744 2.372 0 0 0 0 0 0 2 PEL AMR
HG02302 1 2.062 2.062 0 0 0 0 0 0 1 PEL AMR
HG02304 1 3.486 3.486 0 0 0 0 0 0 1 PEL AMR
HG02307 1 2.13 2.13 0 0 0 0 0 0 1 ACB AFR
HG02308 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02309 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02312 1 3.472 3.472 0 0 0 0 0 0 2 PEL AMR
HG02314 2 7.211 3.6055 0 0 0 0 0 0 1 ACB AFR
HG02315 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02317 1 3.259 3.259 0 0 0 0 0 0 1 ACB AFR
HG02318 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02322 1 3.451 3.451 0 0 0 0 0 0 2 ACB AFR
HG02323 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02325 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02330 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02332 1 2.256 2.256 0 0 0 0 0 0 1 ACB AFR
HG02334 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02337 1 3.442 3.442 0 0 0 0 0 0 2 ACB AFR
HG02339 11 39.752 3.61382 0 0 0 0 0 0 2 ACB AFR
HG02343 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02345 0 0 0 0 0 0 0 0 0 2 PEL AMR
HG02348 1 2.478 2.478 0 0 0 0 0 0 2 PEL AMR
HG02351 3 6.724 2.24133 0 0 0 0 0 0 1 CDX EAS
HG02353 1 3.81 3.81 0 0 0 0 0 0 1 CDX EAS
HG02355 1 2.477 2.477 0 0 0 0 0 0 1 CDX EAS
HG02356 1 2.473 2.473 0 0 0 0 0 0 1 CDX EAS
HG02360 0 0 0 0 0 0 0 0 0 1 CDX EAS
HG02364 2 5.342 2.671 0 0 0 0 0 0 1 CDX EAS
HG02367 0 0 0 0 0 0 0 0 0 1 CDX EAS
HG02371 0 0 0 0 0 0 0 0 0 1 CDX EAS
HG02373 1 2.508 2.508 0 0 0 0 0 0 1 CDX EAS
HG02374 0 0 0 0 0 0 0 0 0 1 CDX EAS
HG02375 1 2.472 2.472 0 0 0 0 0 0 1 CDX EAS
HG02379 1 2.084 2.084 0 0 0 0 0 0 1 CDX EAS
HG02380 36 141.214 3.92261 1 10.528 10.528 0 0 0 1 CDX EAS
HG02382 0 0 0 0 0 0 0 0 0 1 CDX EAS
HG02383 3 9.317 3.10567 0 0 0 0 0 0 1 CDX EAS
HG02384 1 2.375 2.375 0 0 0 0 0 0 1 CDX EAS
HG02385 1 2.036 2.036 0 0 0 0 0 0 1 CDX EAS
HG02386 0 0 0 0 0 0 0 0 0 1 CDX EAS
HG02389 1 2.066 2.066 0 0 0 0 0 0 1 CDX EAS
HG02390 0 0 0 0 0 0 0 0 0 1 CDX EAS
HG02391 6 19.792 3.29867 0 0 0 0 0 0 1 CDX EAS
HG02392 16 52.314 3.26963 0 0 0 0 0 0 1 CDX EAS
HG02394 6 17.108 2.85133 0 0 0 0 0 0 1 CDX EAS
HG02395 1 2.491 2.491 0 0 0 0 0 0 1 CDX EAS
HG02396 1 2.27 2.27 0 0 0 0 0 0 1 CDX EAS
HG02397 4 16.109 4.02725 0 0 0 0 0 0 1 CDX EAS
HG02398 1 2.122 2.122 0 0 0 0 0 0 1 CDX EAS
HG02399 2 5.68 2.84 0 0 0 0 0 0 1 CDX EAS
HG02401 1 2.661 2.661 0 0 0 0 0 0 1 CDX EAS
HG02402 1 2.474 2.474 0 0 0 0 0 0 1 CDX EAS
HG02406 1 5.16 5.16 0 0 0 0 0 0 1 CDX EAS
HG02407 1 3.235 3.235 0 0 0 0 0 0 1 CDX EAS
HG02408 3 9.68 3.22667 0 0 0 0 0 0 1 CDX EAS
HG02409 1 2.864 2.864 0 0 0 0 0 0 1 CDX EAS
HG02410 3 8.464 2.82133 0 0 0 0 0 0 1 CDX EAS
HG02419 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02420 1 2.48 2.48 0 0 0 0 0 0 1 ACB AFR
HG02425 0 0 0 0 0 0 0 0 0 2 PEL AMR
HG02427 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02429 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02433 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02439 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02442 1 3.421 3.421 0 0 0 0 0 0 1 ACB AFR
HG02445 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02449 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02450 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02455 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02461 1 2.058 2.058 0 0 0 0 0 0 1 GWD AFR
HG02462 4 14.283 3.57075 0 0 0 0 0 0 2 GWD AFR
HG02464 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02465 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02470 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02471 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02476 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02477 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02479 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02481 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02484 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02485 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02489 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02490 24 94.803 3.95012 0 0 0 0 0 0 1 PJL SAS
HG02491 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG02493 2 7.702 3.851 0 0 0 0 0 0 1 PJL SAS
HG02494 1 2.445 2.445 0 0 0 0 0 0 2 PJL SAS
HG02496 1 2.569 2.569 0 0 0 0 0 0 1 ACB AFR
HG02497 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02501 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02502 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02505 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02508 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02511 2 4.509 2.2545 0 0 0 0 0 0 2 ACB AFR
HG02512 8 37.678 4.70975 0 0 0 0 0 0 1 KHV EAS
HG02513 1 2.048 2.048 0 0 0 0 0 0 2 KHV EAS
HG02521 0 0 0 0 0 0 0 0 0 1 KHV EAS
HG02522 1 2.082 2.082 0 0 0 0 0 0 2 KHV EAS
HG02524 0 0 0 0 0 0 0 0 0 1 KHV EAS
HG02525 0 0 0 0 0 0 0 0 0 2 KHV EAS
HG02536 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02537 1 2.166 2.166 0 0 0 0 0 0 2 ACB AFR
HG02541 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02545 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02546 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02549 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02554 1 3.278 3.278 0 0 0 0 0 0 1 ACB AFR
HG02555 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02557 0 0 0 0 0 0 0 0 0 1 ACB AFR
HG02558 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02561 1 2.252 2.252 0 0 0 0 0 0 1 GWD AFR
HG02562 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02568 1 3.733 3.733 0 0 0 0 0 0 2 GWD AFR
HG02570 1 2.458 2.458 0 0 0 0 0 0 1 GWD AFR
HG02571 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02573 3 9.379 3.12633 0 0 0 0 0 0 1 GWD AFR
HG02574 1 2.089 2.089 0 0 0 0 0 0 2 GWD AFR
HG02577 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02580 0 0 0 0 0 0 0 0 0 2 ACB AFR
HG02582 3 11.861 3.95367 0 0 0 0 0 0 1 GWD AFR
HG02583 5 13.962 2.7924 0 0 0 0 0 0 2 GWD AFR
HG02585 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02586 4 17.583 4.39575 1 8.312 8.312 0 0 0 2 GWD AFR
HG02588 1 2.133 2.133 0 0 0 0 0 0 1 GWD AFR
HG02589 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02594 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02595 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02597 2 5.356 2.678 0 0 0 0 0 0 1 PJL SAS
HG02600 2 6.652 3.326 0 0 0 0 0 0 1 PJL SAS
HG02601 2 4.748 2.374 0 0 0 0 0 0 2 PJL SAS
HG02603 4 10.517 2.62925 0 0 0 0 0 0 1 PJL SAS
HG02604 59 235.765 3.99602 5 52.711 10.5422 0 0 0 2 PJL SAS
HG02610 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02611 9 29.024 3.22489 0 0 0 0 0 0 2 GWD AFR
HG02613 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02614 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02620 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02621 1 2.523 2.523 0 0 0 0 0 0 2 GWD AFR
HG02623 1 2.236 2.236 0 0 0 0 0 0 1 GWD AFR
HG02624 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02628 1 2.65 2.65 0 0 0 0 0 0 1 GWD AFR
HG02629 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02634 1 3.628 3.628 0 0 0 0 0 0 1 GWD AFR
HG02635 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02642 3 7.366 2.45533 0 0 0 0 0 0 1 GWD AFR
HG02643 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02645 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02646 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02648 33 122.198 3.70297 3 36.704 12.2347 0 0 0 1 PJL SAS
HG02649 33 128.663 3.89888 1 10.838 10.838 0 0 0 2 PJL SAS
HG02651 2 5.398 2.699 0 0 0 0 0 0 1 PJL SAS
HG02652 1 2.344 2.344 0 0 0 0 0 0 2 PJL SAS
HG02654 2 5.426 2.713 0 0 0 0 0 0 1 PJL SAS
HG02655 39 154.12 3.95179 1 12.149 12.149 0 0 0 2 PJL SAS
HG02657 1 2.48 2.48 0 0 0 0 0 0 1 PJL SAS
HG02658 87 342.401 3.93564 8 70.768 8.846 0 0 0 2 PJL SAS
HG02660 10 29.439 2.9439 0 0 0 0 0 0 1 PJL SAS
HG02661 2 8.968 4.484 0 0 0 0 0 0 2 PJL SAS
HG02666 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02667 23 73.564 3.19843 0 0 0 0 0 0 2 GWD AFR
HG02675 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02676 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02678 29 125.714 4.33497 1 8.022 8.022 0 0 0 1 GWD AFR
HG02679 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02681 1 2.26 2.26 0 0 0 0 0 0 1 PJL SAS
HG02682 3 7.813 2.60433 0 0 0 0 0 0 2 PJL SAS
HG02684 70 282.612 4.03731 2 22.237 11.1185 0 0 0 1 PJL SAS
HG02685 30 137.055 4.5685 4 42.35 10.5875 0 0 0 2 PJL SAS
HG02687 5 12.654 2.5308 0 0 0 0 0 0 1 PJL SAS
HG02688 3 9.607 3.20233 0 0 0 0 0 0 2 PJL SAS
HG02690 47 190.249 4.04785 3 27.501 9.167 0 0 0 1 PJL SAS
HG02691 14 58.404 4.17171 1 10.827 10.827 0 0 0 2 PJL SAS
HG02694 54 231.131 4.2802 5 50.467 10.0934 0 0 0 2 PJL SAS
HG02696 0 0 0 0 0 0 0 0 0 1 PJL SAS
HG02697 5 16.535 3.307 0 0 0 0 0 0 2 PJL SAS
HG02699 38 148.111 3.89766 2 28.804 14.402 0 0 0 1 PJL SAS
HG02700 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG02702 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02703 4 13.467 3.36675 0 0 0 0 0 0 2 GWD AFR
HG02715 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02716 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02721 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02722 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02724 5 17.508 3.5016 0 0 0 0 0 0 1 PJL SAS
HG02725 4 15.194 3.7985 0 0 0 0 0 0 2 PJL SAS
HG02727 5 16.072 3.2144 0 0 0 0 0 0 1 PJL SAS
HG02728 1 2.143 2.143 0 0 0 0 0 0 2 PJL SAS
HG02731 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG02733 5 14.029 2.8058 0 0 0 0 0 0 1 PJL SAS
HG02734 70 291.165 4.1595 7 66.541 9.50586 0 0 0 2 PJL SAS
HG02736 1 2.154 2.154 0 0 0 0 0 0 1 PJL SAS
HG02737 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG02756 1 2.064 2.064 0 0 0 0 0 0 1 GWD AFR
HG02757 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02759 32 122.114 3.81606 0 0 0 0 0 0 1 GWD AFR
HG02760 3 7.471 2.49033 0 0 0 0 0 0 2 GWD AFR
HG02762 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02763 18 71.228 3.95711 1 12.972 12.972 0 0 0 2 GWD AFR
HG02768 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02769 6 19.942 3.32367 0 0 0 0 0 0 2 GWD AFR
HG02771 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02772 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02774 0 0 0 0 0 0 0 0 0 1 PJL SAS
HG02775 1 2.721 2.721 0 0 0 0 0 0 2 PJL SAS
HG02778 8 24.074 3.00925 0 0 0 0 0 0 2 PJL SAS
HG02780 37 172.341 4.65786 5 48.35 9.67 0 0 0 1 PJL SAS
HG02783 5 13.24 2.648 0 0 0 0 0 0 1 PJL SAS
HG02784 6 17.722 2.95367 0 0 0 0 0 0 2 PJL SAS
HG02786 7 18.603 2.65757 0 0 0 0 0 0 1 PJL SAS
HG02787 2 6.665 3.3325 0 0 0 0 0 0 2 PJL SAS
HG02789 4 9.591 2.39775 0 0 0 0 0 0 1 PJL SAS
HG02790 1 3.089 3.089 0 0 0 0 0 0 2 PJL SAS
HG02792 2 6.098 3.049 0 0 0 0 0 0 1 PJL SAS
HG02793 2 4.773 2.3865 0 0 0 0 0 0 2 PJL SAS
HG02798 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02799 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02804 1 4.057 4.057 0 0 0 0 0 0 1 GWD AFR
HG02805 38 163.812 4.31084 2 19.719 9.8595 0 0 0 2 GWD AFR
HG02807 1 2.829 2.829 0 0 0 0 0 0 1 GWD AFR
HG02808 14 56.895 4.06393 0 0 0 0 0 0 2 GWD AFR
HG02810 24 109.33 4.55542 2 21.722 10.861 0 0 0 1 GWD AFR
HG02811 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02813 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02814 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02816 6 24.071 4.01183 0 0 0 0 0 0 1 GWD AFR
HG02817 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02819 2 4.701 2.3505 0 0 0 0 0 0 1 GWD AFR
HG02820 1 2.519 2.519 0 0 0 0 0 0 2 GWD AFR
HG02836 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02837 18 73.902 4.10567 1 8.29 8.29 0 0 0 2 GWD AFR
HG02839 1 3.291 3.291 0 0 0 0 0 0 1 GWD AFR
HG02840 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02851 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02852 1 2.067 2.067 0 0 0 0 0 0 2 GWD AFR
HG02854 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02855 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02860 2 5.673 2.8365 0 0 0 0 0 0 1 GWD AFR
HG02861 1 2.239 2.239 0 0 0 0 0 0 2 GWD AFR
HG02869 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02870 1 2.056 2.056 0 0 0 0 0 0 2 GWD AFR
HG02878 2 6.177 3.0885 0 0 0 0 0 0 1 GWD AFR
HG02879 1 2.335 2.335 0 0 0 0 0 0 2 GWD AFR
HG02881 23 99.042 4.30617 2 23.349 11.6745 0 0 0 1 GWD AFR
HG02882 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02884 1 2.089 2.089 0 0 0 0 0 0 1 GWD AFR
HG02885 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02887 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02888 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02890 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02891 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG02895 8 26.8 3.35 0 0 0 0 0 0 1 GWD AFR
HG02896 5 17.482 3.4964 0 0 0 0 0 0 2 GWD AFR
HG02922 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG02923 2 10.991 5.4955 1 8.165 8.165 0 0 0 1 ESN AFR
HG02938 1 4.609 4.609 0 0 0 0 0 0 1 ESN AFR
HG02941 1 2.17 2.17 0 0 0 0 0 0 1 ESN AFR
HG02943 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG02944 2 6.345 3.1725 0 0 0 0 0 0 1 ESN AFR
HG02946 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG02947 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG02952 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG02953 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG02964 1 2.076 2.076 0 0 0 0 0 0 2 ESN AFR
HG02965 1 2.017 2.017 0 0 0 0 0 0 1 ESN AFR
HG02968 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG02970 1 2.225 2.225 0 0 0 0 0 0 2 ESN AFR
HG02971 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG02973 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG02974 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG02976 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG02977 3 13.847 4.61567 1 8.536 8.536 0 0 0 1 ESN AFR
HG02979 3 11.318 3.77267 0 0 0 0 0 0 2 ESN AFR
HG02981 1 2.46 2.46 0 0 0 0 0 0 1 ESN AFR
HG02982 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG02983 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG03006 1 2.477 2.477 0 0 0 0 0 0 1 BEB SAS
HG03007 7 22.335 3.19071 0 0 0 0 0 0 2 BEB SAS
HG03009 0 0 0 0 0 0 0 0 0 1 BEB SAS
HG03012 0 0 0 0 0 0 0 0 0 1 BEB SAS
HG03015 4 16.219 4.05475 0 0 0 0 0 0 1 PJL SAS
HG03016 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG03018 4 11.437 2.85925 0 0 0 0 0 0 1 PJL SAS
HG03019 15 70.968 4.7312 2 25.821 12.9105 0 0 0 2 PJL SAS
HG03021 3 10.125 3.375 0 0 0 0 0 0 1 PJL SAS
HG03022 54 212.626 3.93752 4 40.544 10.136 0 0 0 2 PJL SAS
HG03024 6 18.759 3.1265 0 0 0 0 0 0 1 GWD AFR
HG03025 1 3.994 3.994 0 0 0 0 0 0 2 GWD AFR
HG03027 1 3.232 3.232 0 0 0 0 0 0 1 GWD AFR
HG03028 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG03033 1 2.691 2.691 0 0 0 0 0 0 1 GWD AFR
HG03034 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG03039 2 5.937 2.9685 0 0 0 0 0 0 1 GWD AFR
HG03040 1 2.002 2.002 0 0 0 0 0 0 2 GWD AFR
HG03045 1 2.583 2.583 0 0 0 0 0 0 1 GWD AFR
HG03046 2 5.906 2.953 0 0 0 0 0 0 2 GWD AFR
HG03048 1 3.45 3.45 0 0 0 0 0 0 1 GWD AFR
HG03049 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG03052 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03054 0 0 0 0 0 0 0 0 0 1 MSL AFR
